user_id,station_id,ts,clicks_1h,clicks_24h,purchases_7d,y
492,8,2025-01-30T16:58:00,1,6,0,0
373,14,2025-01-27T00:34:00,0,0,3,1
89,10,2025-01-27T13:51:00,6,9,1,1
52,47,2025-01-20T18:30:00,2,2,0,0
282,10,2025-01-12T02:16:00,3,6,0,0
439,35,2025-01-10T13:56:00,0,11,0,0
238,48,2025-01-23T18:35:00,2,12,0,1
134,17,2025-01-27T14:54:00,3,3,0,1
229,39,2025-01-27T19:59:00,0,5,1,1
127,43,2025-01-28T10:52:00,0,5,0,0
459,21,2025-01-07T15:02:00,0,3,1,1
416,44,2025-01-05T19:38:00,3,10,0,1
97,12,2025-01-03T01:07:00,3,6,0,0
454,30,2025-01-24T22:28:00,0,4,0,0
370,46,2025-01-18T06:32:00,1,3,1,0
409,49,2025-01-03T04:10:00,2,9,0,1
418,37,2025-01-27T10:47:00,1,9,0,0
447,47,2025-01-27T07:09:00,5,6,1,1
399,47,2025-01-28T01:01:00,1,1,1,1
445,48,2025-01-24T14:33:00,2,10,1,1
241,6,2025-01-10T21:49:00,1,2,0,0
325,10,2025-01-08T05:47:00,2,8,2,0
210,30,2025-01-07T16:31:00,4,10,0,1
207,7,2025-01-07T05:27:00,2,6,0,1
176,43,2025-01-25T09:58:00,2,0,1,0
19,19,2025-01-27T08:38:00,2,9,1,1
334,43,2025-01-15T01:16:00,2,5,1,1
146,2,2025-01-26T17:54:00,0,1,1,1
341,21,2025-01-07T11:03:00,2,8,2,1
359,24,2025-01-17T06:15:00,1,0,2,0
413,14,2025-01-27T05:21:00,1,5,0,1
50,15,2025-01-21T23:35:00,3,9,0,1
188,25,2025-01-15T07:15:00,2,5,1,1
381,50,2025-01-08T10:34:00,7,13,1,1
83,31,2025-01-11T20:06:00,0,4,1,1
370,6,2025-01-20T23:00:00,0,6,0,0
272,42,2025-01-06T04:54:00,1,7,2,0
329,1,2025-01-11T10:18:00,0,0,1,1
186,26,2025-01-23T22:11:00,0,2,0,0
319,5,2025-01-18T05:06:00,0,6,1,0
89,16,2025-01-12T18:27:00,1,6,1,0
57,3,2025-01-26T14:08:00,2,7,1,1
413,48,2025-01-20T02:38:00,1,5,0,1
83,28,2025-01-24T19:54:00,2,7,2,1
55,10,2025-01-28T07:26:00,5,10,2,1
101,33,2025-01-03T06:22:00,1,6,2,1
497,4,2025-01-14T10:16:00,0,7,0,0
90,8,2025-01-10T06:41:00,4,9,1,1
182,29,2025-01-20T17:12:00,1,2,0,0
171,13,2025-01-10T10:51:00,1,4,1,0
430,28,2025-01-19T05:56:00,0,5,0,1
71,45,2025-01-22T22:49:00,2,7,0,1
495,22,2025-01-29T20:40:00,0,2,1,0
342,30,2025-01-06T23:47:00,2,6,0,1
394,36,2025-01-04T10:12:00,3,4,0,0
294,1,2025-01-15T16:06:00,2,17,2,1
313,39,2025-01-24T04:08:00,4,9,0,0
468,26,2025-01-28T22:01:00,0,4,1,0
225,44,2025-01-06T19:22:00,2,4,0,0
196,7,2025-01-08T02:08:00,2,9,2,1
120,12,2025-01-16T00:03:00,0,5,0,0
149,38,2025-01-27T04:54:00,7,6,0,0
467,17,2025-01-08T20:22:00,4,5,1,1
27,33,2025-01-22T07:15:00,3,4,1,1
82,43,2025-01-02T13:57:00,0,1,0,0
280,6,2025-01-12T00:54:00,0,8,0,0
400,38,2025-01-21T17:58:00,5,6,1,1
429,35,2025-01-24T06:07:00,0,0,2,0
436,5,2025-01-26T05:03:00,5,7,0,0
232,23,2025-01-25T02:06:00,0,4,0,0
225,1,2025-01-25T20:50:00,3,12,0,1
243,43,2025-01-05T14:20:00,2,5,1,1
207,6,2025-01-30T19:44:00,0,0,0,0
139,11,2025-01-28T15:15:00,0,1,0,0
297,43,2025-01-23T01:09:00,1,5,1,0
133,6,2025-01-27T18:34:00,0,6,3,1
91,32,2025-01-14T06:19:00,0,0,0,0
182,7,2025-01-22T06:42:00,0,2,0,0
328,3,2025-01-28T20:32:00,4,6,0,1
128,47,2025-01-13T09:15:00,3,6,0,1
228,1,2025-01-08T07:03:00,1,5,2,1
390,16,2025-01-30T00:28:00,0,7,1,1
405,50,2025-01-11T10:29:00,1,9,0,1
224,9,2025-01-13T02:23:00,1,7,2,0
35,28,2025-01-02T08:05:00,1,5,0,0
301,49,2025-01-12T15:11:00,0,8,0,0
448,14,2025-01-19T20:58:00,3,9,0,0
128,3,2025-01-12T21:59:00,0,8,0,0
466,11,2025-01-17T17:33:00,3,6,0,1
50,28,2025-01-15T19:12:00,0,0,0,0
214,26,2025-01-04T05:00:00,0,5,2,1
265,9,2025-01-13T02:33:00,0,2,0,0
465,47,2025-01-01T11:06:00,3,5,0,1
139,27,2025-01-24T20:40:00,2,5,1,1
202,41,2025-01-18T11:16:00,4,7,0,0
128,45,2025-01-27T19:26:00,0,7,0,1
160,45,2025-01-05T10:37:00,0,8,2,1
64,40,2025-01-07T11:12:00,1,1,2,1
185,16,2025-01-18T16:41:00,2,6,1,1
373,4,2025-01-11T16:01:00,3,4,1,0
161,16,2025-01-20T00:41:00,4,8,2,1
307,4,2025-01-18T13:57:00,1,6,0,0
70,20,2025-01-25T11:17:00,3,7,3,0
350,18,2025-01-26T16:07:00,0,2,0,0
83,1,2025-01-15T11:24:00,0,10,0,0
15,37,2025-01-21T20:11:00,2,4,0,0
413,39,2025-01-02T15:33:00,0,6,1,0
196,9,2025-01-30T03:59:00,2,9,0,0
172,39,2025-01-29T00:21:00,0,10,3,1
439,12,2025-01-06T17:20:00,2,9,2,1
452,31,2025-01-31T05:13:00,0,5,1,0
54,6,2025-01-09T09:11:00,0,13,2,0
418,17,2025-01-25T14:37:00,2,2,1,0
275,1,2025-01-06T06:20:00,0,5,0,0
66,13,2025-01-04T22:26:00,3,11,2,0
7,18,2025-01-21T15:16:00,4,12,1,0
218,5,2025-01-08T00:51:00,1,0,2,1
389,31,2025-01-16T21:43:00,2,9,0,0
25,30,2025-01-26T13:13:00,0,9,2,0
90,20,2025-01-07T03:43:00,3,10,1,0
186,49,2025-01-13T13:06:00,4,10,0,1
334,30,2025-01-16T17:46:00,1,0,1,1
100,10,2025-01-21T16:44:00,1,9,1,0
482,40,2025-01-05T04:41:00,0,6,0,0
331,42,2025-01-08T21:42:00,1,6,1,0
87,5,2025-01-22T22:32:00,1,6,0,1
402,25,2025-01-12T13:43:00,2,4,0,0
406,15,2025-01-16T02:59:00,1,2,1,1
435,15,2025-01-15T05:46:00,5,10,2,0
264,5,2025-01-19T08:54:00,0,6,0,0
89,18,2025-01-12T21:32:00,1,10,0,1
273,14,2025-01-25T16:27:00,4,5,0,1
402,36,2025-01-06T05:02:00,5,10,1,0
124,42,2025-01-28T10:43:00,3,10,2,1
276,48,2025-01-18T21:36:00,2,3,0,0
80,49,2025-01-28T14:06:00,7,15,0,1
246,7,2025-01-13T19:32:00,3,4,0,0
442,47,2025-01-28T13:24:00,0,3,0,1
105,36,2025-01-30T20:33:00,2,10,0,0
78,8,2025-01-30T17:40:00,0,2,0,0
291,14,2025-01-09T04:18:00,0,4,2,0
86,10,2025-01-06T20:18:00,2,7,1,1
33,45,2025-01-25T02:11:00,0,7,2,1
324,39,2025-01-26T17:36:00,4,6,0,0
419,19,2025-01-09T22:49:00,0,8,0,1
284,19,2025-01-15T20:47:00,0,1,2,1
248,18,2025-01-20T11:59:00,2,1,0,0
210,38,2025-01-15T17:35:00,3,3,1,0
9,30,2025-01-19T17:34:00,2,6,1,1
381,38,2025-01-18T14:10:00,1,6,2,1
498,43,2025-01-19T01:54:00,1,6,2,0
154,6,2025-01-05T10:37:00,0,0,3,1
229,35,2025-01-16T01:49:00,4,11,2,0
241,3,2025-01-25T03:01:00,0,3,0,0
104,19,2025-01-26T13:04:00,3,10,0,1
311,30,2025-01-02T00:50:00,0,4,0,0
61,31,2025-01-25T09:57:00,4,8,0,1
190,38,2025-01-20T20:18:00,2,9,1,1
355,39,2025-01-12T02:35:00,5,15,2,1
184,30,2025-01-30T01:17:00,0,4,1,0
41,36,2025-01-01T14:23:00,2,0,0,0
402,30,2025-01-17T18:32:00,1,8,2,1
362,6,2025-01-07T14:41:00,0,5,1,0
409,42,2025-01-26T10:18:00,2,8,0,1
137,12,2025-01-08T17:43:00,5,15,0,1
416,46,2025-01-13T08:43:00,1,3,1,0
349,19,2025-01-18T07:14:00,0,5,0,1
433,37,2025-01-07T18:35:00,4,13,0,0
481,47,2025-01-03T14:22:00,3,9,2,1
487,4,2025-01-22T05:44:00,3,12,0,0
258,11,2025-01-26T19:39:00,0,0,1,1
249,34,2025-01-31T00:06:00,5,8,1,1
124,6,2025-01-07T12:49:00,2,6,2,0
396,24,2025-01-01T14:49:00,1,6,0,0
486,4,2025-01-05T11:54:00,3,9,1,1
414,7,2025-01-31T05:33:00,3,8,2,1
117,29,2025-01-03T18:09:00,2,5,2,0
304,21,2025-01-02T00:03:00,4,9,2,0
450,33,2025-01-27T10:57:00,2,3,0,0
73,37,2025-01-25T02:03:00,0,5,0,0
68,39,2025-01-13T00:48:00,1,9,2,1
320,47,2025-01-24T18:09:00,6,7,1,1
110,50,2025-01-04T13:14:00,3,8,1,1
207,15,2025-01-09T16:04:00,5,12,1,1
185,29,2025-01-12T23:39:00,0,4,1,1
272,4,2025-01-19T19:03:00,5,3,0,1
302,36,2025-01-11T07:14:00,8,12,2,1
281,20,2025-01-09T09:11:00,1,7,2,0
436,20,2025-01-19T19:20:00,4,7,0,0
475,18,2025-01-03T14:44:00,0,7,0,0
82,14,2025-01-27T00:39:00,3,13,0,1
393,21,2025-01-06T05:01:00,4,10,0,0
53,15,2025-01-05T20:55:00,8,9,0,1
308,44,2025-01-02T04:51:00,4,13,0,0
352,45,2025-01-09T09:29:00,2,7,0,1
419,18,2025-01-05T02:49:00,0,0,2,1
462,21,2025-01-27T02:06:00,0,10,2,0
359,4,2025-01-04T22:13:00,1,8,2,0
178,42,2025-01-28T02:28:00,1,10,0,1
490,32,2025-01-05T21:06:00,2,2,1,0
477,23,2025-01-28T04:18:00,0,1,2,0
25,1,2025-01-19T04:54:00,1,10,1,0
105,45,2025-01-27T16:23:00,3,9,1,1
24,33,2025-01-29T04:00:00,0,0,2,0
466,7,2025-01-11T09:48:00,3,7,0,0
184,23,2025-01-12T10:06:00,4,6,0,1
18,4,2025-01-19T21:09:00,4,8,0,0
220,36,2025-01-04T00:12:00,3,9,0,0
459,16,2025-01-23T03:10:00,0,4,2,1
100,37,2025-01-14T11:38:00,0,9,2,1
202,32,2025-01-22T04:46:00,0,9,1,1
325,23,2025-01-01T20:04:00,3,8,0,0
95,19,2025-01-06T03:31:00,0,5,0,0
294,45,2025-01-08T03:14:00,2,9,0,1
404,3,2025-01-27T08:01:00,6,12,0,1
3,41,2025-01-25T22:55:00,0,3,0,0
60,6,2025-01-18T19:27:00,0,6,2,1
348,22,2025-01-22T02:39:00,0,10,0,0
166,37,2025-01-09T19:14:00,4,11,0,1
24,15,2025-01-12T06:26:00,0,7,1,0
235,24,2025-01-17T10:21:00,1,5,0,1
306,9,2025-01-01T09:11:00,2,6,1,0
385,36,2025-01-01T14:41:00,2,9,1,0
372,43,2025-01-09T02:41:00,5,12,0,0
251,47,2025-01-01T12:40:00,0,1,0,0
109,35,2025-01-18T05:41:00,0,8,0,0
238,45,2025-01-22T17:51:00,3,11,0,0
385,50,2025-01-16T19:00:00,3,6,1,0
35,36,2025-01-18T10:04:00,1,4,1,1
261,18,2025-01-16T10:18:00,3,7,1,1
87,47,2025-01-23T00:45:00,2,7,0,0
321,15,2025-01-07T11:45:00,1,4,0,1
143,42,2025-01-10T22:55:00,1,0,2,1
499,24,2025-01-27T14:32:00,0,3,1,0
7,9,2025-01-02T23:26:00,0,0,0,1
437,9,2025-01-07T06:37:00,1,2,1,0
125,24,2025-01-10T03:51:00,5,11,1,1
25,27,2025-01-12T20:51:00,1,6,1,0
305,15,2025-01-21T08:33:00,0,5,1,0
68,50,2025-01-04T13:35:00,0,1,1,0
417,44,2025-01-04T16:51:00,0,5,0,0
384,34,2025-01-11T06:17:00,4,12,0,1
421,18,2025-01-04T09:03:00,0,2,1,0
481,8,2025-01-20T10:31:00,0,5,0,1
431,27,2025-01-19T05:32:00,0,6,1,0
477,10,2025-01-05T03:52:00,0,2,0,0
399,49,2025-01-12T22:14:00,1,6,1,1
157,39,2025-01-09T21:57:00,1,2,0,0
86,30,2025-01-09T23:16:00,2,8,2,1
152,10,2025-01-12T23:19:00,2,10,2,1
336,36,2025-01-15T22:08:00,1,7,0,0
489,3,2025-01-25T15:03:00,1,0,0,1
319,27,2025-01-08T01:07:00,0,1,2,0
293,44,2025-01-18T15:21:00,1,8,0,1
495,19,2025-01-22T07:27:00,3,7,0,0
116,16,2025-01-13T04:47:00,6,8,2,1
362,24,2025-01-25T09:48:00,1,6,1,0
399,47,2025-01-19T02:25:00,4,7,0,1
301,46,2025-01-13T13:00:00,1,0,1,1
496,16,2025-01-21T04:52:00,0,7,1,0
305,50,2025-01-24T05:10:00,0,8,0,1
91,22,2025-01-14T07:53:00,0,7,2,0
480,40,2025-01-15T06:36:00,0,4,1,1
403,24,2025-01-27T12:50:00,0,6,0,0
7,30,2025-01-13T21:39:00,3,10,0,0
198,8,2025-01-14T08:17:00,4,10,0,1
406,11,2025-01-20T05:47:00,2,4,0,0
29,29,2025-01-27T02:50:00,0,7,0,0
463,2,2025-01-02T16:45:00,0,4,2,0
471,11,2025-01-07T19:11:00,2,6,0,0
286,18,2025-01-15T19:42:00,3,10,1,0
222,33,2025-01-22T07:09:00,1,11,0,1
255,13,2025-01-30T14:07:00,5,8,2,0
211,22,2025-01-08T01:12:00,2,10,0,1
166,27,2025-01-09T21:40:00,2,7,0,0
474,49,2025-01-29T23:21:00,0,0,1,1
475,24,2025-01-16T03:30:00,0,1,1,1
439,44,2025-01-09T10:37:00,1,4,1,0
100,8,2025-01-20T16:40:00,3,8,2,1
471,14,2025-01-19T10:43:00,0,4,3,0
102,8,2025-01-10T08:23:00,0,6,0,0
465,47,2025-01-02T13:15:00,0,3,0,0
177,9,2025-01-18T07:59:00,3,7,2,1
121,10,2025-01-09T00:34:00,3,11,1,0
458,34,2025-01-28T19:03:00,1,5,0,0
458,15,2025-01-17T10:42:00,2,9,0,0
241,26,2025-01-05T12:05:00,4,6,0,1
255,8,2025-01-24T08:19:00,3,2,1,1
64,10,2025-01-19T09:00:00,4,11,3,1
493,36,2025-01-26T19:54:00,1,4,2,1
432,41,2025-01-21T02:51:00,5,7,0,1
103,21,2025-01-21T11:27:00,2,5,1,1
354,10,2025-01-07T18:42:00,6,9,0,0
150,17,2025-01-08T08:10:00,0,12,1,0
341,44,2025-01-30T01:35:00,2,5,1,1
421,40,2025-01-16T16:40:00,2,11,1,0
405,47,2025-01-23T02:57:00,2,5,1,1
204,44,2025-01-23T17:09:00,1,11,2,1
287,20,2025-01-06T21:17:00,0,2,2,1
198,12,2025-01-19T14:19:00,0,1,0,0
369,31,2025-01-31T05:27:00,1,6,0,1
164,17,2025-01-27T05:08:00,3,8,0,1
369,18,2025-01-04T14:39:00,5,12,0,1
292,43,2025-01-05T11:45:00,0,3,2,0
255,23,2025-01-09T17:55:00,5,11,1,1
500,11,2025-01-02T00:17:00,5,12,0,0
77,20,2025-01-04T16:03:00,4,7,1,0
207,30,2025-01-25T13:03:00,0,3,3,1
38,11,2025-01-20T17:42:00,0,5,2,0
68,29,2025-01-31T00:11:00,0,8,0,0
272,35,2025-01-29T14:59:00,0,5,0,0
482,41,2025-01-27T08:24:00,4,6,0,1
395,25,2025-01-16T07:09:00,1,6,0,0
172,12,2025-01-11T22:41:00,2,7,1,0
397,23,2025-01-23T11:09:00,2,4,0,0
146,31,2025-01-01T15:31:00,1,5,0,1
159,35,2025-01-21T03:25:00,0,5,0,1
482,6,2025-01-20T10:31:00,2,4,0,1
440,22,2025-01-02T20:04:00,3,8,0,1
302,48,2025-01-18T21:44:00,4,8,0,0
57,41,2025-01-27T01:36:00,1,4,0,1
356,24,2025-01-28T08:19:00,1,6,0,0
237,27,2025-01-10T17:24:00,0,5,1,1
269,40,2025-01-26T19:13:00,3,3,0,1
337,28,2025-01-12T14:53:00,1,8,0,0
382,15,2025-01-15T07:45:00,1,0,1,1
292,39,2025-01-28T03:26:00,2,11,2,0
297,29,2025-01-14T07:23:00,2,13,1,0
347,43,2025-01-26T21:09:00,2,8,0,1
371,31,2025-01-11T06:41:00,4,8,0,0
440,18,2025-01-05T20:57:00,2,8,3,1
67,4,2025-01-09T05:19:00,3,10,1,0
266,23,2025-01-10T02:29:00,1,10,0,0
68,50,2025-01-07T01:15:00,2,7,0,0
196,5,2025-01-08T02:04:00,1,3,1,0
448,23,2025-01-06T04:28:00,2,8,0,0
443,23,2025-01-25T09:33:00,1,3,0,0
242,1,2025-01-26T14:37:00,6,8,2,1
36,17,2025-01-17T17:45:00,0,4,0,0
38,15,2025-01-26T00:03:00,1,5,1,1
209,11,2025-01-07T12:15:00,3,8,0,1
107,42,2025-01-06T05:43:00,3,8,0,1
355,44,2025-01-31T06:44:00,0,8,1,0
487,42,2025-01-15T14:44:00,0,0,0,0
492,4,2025-01-08T07:06:00,4,6,0,0
147,5,2025-01-22T12:47:00,1,15,0,1
117,35,2025-01-18T00:26:00,3,7,1,1
201,22,2025-01-09T13:53:00,0,5,2,1
103,9,2025-01-25T00:19:00,4,8,1,1
206,37,2025-01-06T05:45:00,2,13,1,1
240,29,2025-01-04T09:58:00,1,4,2,0
418,1,2025-01-21T05:54:00,2,5,0,0
162,16,2025-01-03T21:53:00,3,11,1,0
467,15,2025-01-27T19:23:00,0,4,0,1
367,9,2025-01-03T10:58:00,3,9,3,1
380,50,2025-01-02T01:53:00,4,11,2,1
27,24,2025-01-03T23:53:00,0,7,0,0
280,30,2025-01-05T22:57:00,3,5,0,0
212,7,2025-01-29T15:42:00,2,3,2,1
185,41,2025-01-25T23:35:00,2,13,0,1
76,22,2025-01-24T08:27:00,2,6,1,0
300,45,2025-01-16T22:54:00,0,8,0,0
379,10,2025-01-12T14:13:00,0,5,0,1
96,7,2025-01-07T05:59:00,6,15,1,1
121,45,2025-01-17T02:38:00,4,8,1,1
470,5,2025-01-22T00:20:00,4,4,0,0
478,15,2025-01-28T13:27:00,2,8,2,0
92,39,2025-01-15T19:42:00,1,0,1,1
464,32,2025-01-18T23:35:00,1,3,0,1
439,19,2025-01-08T03:27:00,3,10,0,0
303,42,2025-01-18T17:47:00,2,5,1,1
419,13,2025-01-10T13:01:00,3,7,0,1
258,34,2025-01-24T01:08:00,0,4,0,1
86,1,2025-01-18T08:42:00,0,3,0,0
448,21,2025-01-09T22:56:00,2,3,0,1
219,41,2025-01-31T06:38:00,3,15,0,1
95,29,2025-01-23T23:57:00,0,5,1,1
215,6,2025-01-19T12:12:00,1,7,1,0
294,47,2025-01-08T12:12:00,2,8,3,0
394,27,2025-01-11T06:30:00,4,10,0,1
120,28,2025-01-12T10:54:00,0,6,1,0
371,19,2025-01-09T12:28:00,3,8,0,1
331,43,2025-01-26T10:05:00,1,7,0,0
436,3,2025-01-03T07:37:00,1,9,1,1
420,42,2025-01-05T03:25:00,2,8,1,1
384,19,2025-01-24T14:32:00,0,0,0,0
279,27,2025-01-25T17:13:00,0,5,1,0
272,21,2025-01-13T06:19:00,1,5,0,1
429,44,2025-01-01T09:02:00,3,8,0,0
227,41,2025-01-25T04:48:00,0,5,0,0
327,26,2025-01-14T03:46:00,3,6,0,1
371,9,2025-01-11T05:47:00,1,7,0,0
75,12,2025-01-04T18:01:00,2,7,0,1
130,35,2025-01-11T04:58:00,2,5,0,0
291,50,2025-01-06T10:14:00,5,13,0,1
313,39,2025-01-29T05:31:00,1,10,1,0
57,48,2025-01-26T08:15:00,3,8,0,0
382,11,2025-01-01T10:19:00,3,9,1,1
279,26,2025-01-09T21:56:00,2,6,0,1
126,34,2025-01-12T00:37:00,1,5,0,0
432,40,2025-01-09T02:41:00,0,1,0,0
358,28,2025-01-08T19:08:00,3,3,2,1
285,14,2025-01-24T03:52:00,0,3,1,0
248,27,2025-01-05T02:59:00,0,4,2,0
385,50,2025-01-19T15:37:00,2,9,1,0
56,1,2025-01-04T17:14:00,3,12,1,1
312,10,2025-01-05T20:17:00,0,0,0,0
237,48,2025-01-28T15:27:00,1,4,0,0
482,45,2025-01-02T05:36:00,0,8,0,1
387,41,2025-01-18T04:23:00,2,5,0,0
439,42,2025-01-13T10:58:00,2,8,1,0
60,30,2025-01-24T05:35:00,1,3,0,0
127,35,2025-01-14T22:29:00,0,7,0,0
375,10,2025-01-19T02:50:00,0,8,1,0
314,23,2025-01-27T11:46:00,2,5,0,0
290,11,2025-01-16T23:06:00,0,8,0,1
228,48,2025-01-14T21:20:00,3,5,0,0
74,49,2025-01-29T10:18:00,0,7,1,0
317,26,2025-01-23T09:07:00,2,7,1,0
255,17,2025-01-26T18:44:00,0,8,0,1
261,13,2025-01-29T00:23:00,3,2,1,1
235,34,2025-01-30T00:02:00,0,7,0,1
195,19,2025-01-27T22:11:00,0,4,0,1
328,33,2025-01-19T06:53:00,3,6,1,0
84,26,2025-01-07T16:24:00,2,6,0,0
10,35,2025-01-09T11:40:00,1,11,0,1
285,35,2025-01-27T10:00:00,0,2,1,0
418,35,2025-01-26T09:54:00,2,11,0,0
55,36,2025-01-17T03:42:00,0,8,3,1
190,1,2025-01-03T11:36:00,2,7,0,0
53,38,2025-01-28T11:28:00,1,7,3,0
50,36,2025-01-13T05:08:00,2,5,0,0
151,28,2025-01-21T18:14:00,0,3,0,1
61,34,2025-01-22T19:39:00,4,14,1,0
105,28,2025-01-18T06:43:00,2,6,1,1
497,17,2025-01-07T07:39:00,0,0,0,1
217,36,2025-01-19T13:51:00,2,4,0,1
399,9,2025-01-06T15:36:00,1,8,0,1
478,28,2025-01-09T10:42:00,3,13,1,1
478,41,2025-01-30T19:15:00,0,2,2,0
200,20,2025-01-25T23:07:00,1,11,0,1
88,7,2025-01-11T21:08:00,0,4,0,1
171,47,2025-01-17T03:46:00,2,8,2,1
380,16,2025-01-19T06:46:00,2,8,2,0
399,31,2025-01-12T02:40:00,4,7,0,1
396,18,2025-01-25T17:31:00,0,1,0,0
165,36,2025-01-16T02:41:00,3,11,0,1
365,21,2025-01-05T22:45:00,0,9,0,1
35,4,2025-01-16T14:59:00,4,7,0,0
133,29,2025-01-22T00:00:00,1,9,1,0
73,20,2025-01-21T06:48:00,4,5,1,0
433,30,2025-01-06T18:04:00,0,6,1,1
149,39,2025-01-10T13:55:00,3,8,0,1
272,14,2025-01-20T12:09:00,5,12,0,0
471,39,2025-01-09T15:01:00,1,6,0,1
468,36,2025-01-04T10:37:00,1,7,0,1
285,28,2025-01-09T16:55:00,1,6,1,1
168,43,2025-01-11T00:19:00,4,6,0,1
52,33,2025-01-27T00:36:00,3,5,0,1
196,32,2025-01-05T07:42:00,1,2,0,0
302,5,2025-01-15T11:01:00,2,12,1,1
193,41,2025-01-20T21:41:00,1,12,2,1
15,45,2025-01-03T00:20:00,3,10,0,0
273,15,2025-01-16T19:47:00,3,12,0,0
464,19,2025-01-09T01:54:00,0,2,0,0
318,49,2025-01-29T07:49:00,1,2,0,0
422,50,2025-01-23T15:30:00,0,9,0,0
380,8,2025-01-28T06:59:00,3,8,0,0
312,43,2025-01-30T01:26:00,3,3,0,0
465,29,2025-01-05T01:30:00,0,6,1,0
135,22,2025-01-05T20:00:00,2,1,1,0
268,26,2025-01-25T03:39:00,3,9,1,1
175,49,2025-01-21T02:29:00,2,5,1,0
252,35,2025-01-04T23:08:00,1,12,0,1
408,40,2025-01-31T05:16:00,6,7,0,1
54,29,2025-01-22T15:11:00,0,3,2,0
300,14,2025-01-11T09:24:00,2,4,0,0
276,49,2025-01-02T06:34:00,2,3,0,0
100,9,2025-01-19T06:58:00,5,10,1,1
6,16,2025-01-25T13:46:00,3,10,0,0
179,8,2025-01-12T09:48:00,1,5,2,0
409,7,2025-01-24T04:37:00,1,5,0,1
366,30,2025-01-10T17:38:00,0,8,2,0
106,25,2025-01-19T15:09:00,3,10,1,1
206,37,2025-01-12T11:58:00,2,9,0,0
279,21,2025-01-20T21:53:00,4,11,0,1
172,25,2025-01-18T10:13:00,2,10,1,0
52,25,2025-01-14T12:57:00,2,14,0,0
467,16,2025-01-22T19:02:00,0,5,1,0
393,42,2025-01-18T13:06:00,0,6,1,1
414,17,2025-01-13T00:05:00,4,10,0,1
357,30,2025-01-16T01:09:00,1,4,0,0
210,17,2025-01-03T06:48:00,7,10,2,1
70,32,2025-01-11T01:44:00,3,8,0,0
261,7,2025-01-13T07:35:00,0,1,0,0
304,21,2025-01-10T22:55:00,4,7,0,0
134,45,2025-01-28T22:48:00,0,1,1,0
391,18,2025-01-29T06:17:00,0,4,2,0
439,46,2025-01-12T03:00:00,3,3,0,1
252,8,2025-01-21T23:21:00,1,7,0,0
287,8,2025-01-06T03:24:00,2,1,1,0
18,13,2025-01-15T05:12:00,4,7,1,0
106,36,2025-01-22T17:14:00,0,6,1,1
208,19,2025-01-22T22:42:00,0,6,2,1
319,8,2025-01-17T05:19:00,3,13,2,1
66,26,2025-01-07T09:32:00,0,9,3,1
434,11,2025-01-11T22:06:00,4,6,0,0
4,18,2025-01-14T01:17:00,2,7,0,0
140,7,2025-01-27T01:09:00,2,9,1,0
39,4,2025-01-29T14:43:00,0,5,2,1
385,18,2025-01-26T02:10:00,2,6,0,1
200,17,2025-01-27T11:19:00,0,6,0,0
407,10,2025-01-09T18:38:00,1,8,2,1
215,7,2025-01-06T05:50:00,0,4,1,0
51,45,2025-01-18T16:40:00,2,10,1,0
87,4,2025-01-08T05:25:00,2,6,0,1
411,27,2025-01-07T12:02:00,3,9,0,1
174,30,2025-01-22T23:41:00,1,5,1,1
409,37,2025-01-01T21:27:00,4,9,0,0
18,42,2025-01-21T21:07:00,2,8,1,1
381,33,2025-01-22T20:13:00,4,6,0,1
422,17,2025-01-15T17:23:00,4,5,0,1
254,8,2025-01-27T06:01:00,3,12,2,1
132,20,2025-01-12T11:28:00,0,9,1,1
439,9,2025-01-09T16:36:00,1,7,0,1
467,38,2025-01-13T14:46:00,2,5,0,0
299,18,2025-01-15T05:14:00,1,2,2,0
12,14,2025-01-09T15:28:00,0,7,0,1
210,6,2025-01-30T23:39:00,0,6,0,0
69,18,2025-01-17T00:46:00,2,4,0,1
55,7,2025-01-27T12:01:00,1,3,2,0
88,28,2025-01-25T22:21:00,6,4,0,0
454,27,2025-01-12T22:51:00,0,5,3,0
65,14,2025-01-22T10:23:00,1,6,2,1
133,2,2025-01-24T14:20:00,1,2,0,0
57,37,2025-01-02T19:31:00,0,5,0,0
26,26,2025-01-27T07:59:00,1,0,2,0
104,26,2025-01-29T00:01:00,4,8,1,0
143,35,2025-01-13T13:50:00,0,4,1,1
115,37,2025-01-25T08:28:00,0,6,1,1
34,11,2025-01-10T09:41:00,1,2,1,1
463,22,2025-01-01T09:37:00,4,5,1,0
193,16,2025-01-14T14:36:00,1,0,0,0
2,34,2025-01-25T01:10:00,0,2,1,1
409,1,2025-01-02T09:16:00,0,2,2,0
78,16,2025-01-07T15:40:00,1,4,0,0
484,50,2025-01-27T14:25:00,1,1,0,0
376,22,2025-01-14T23:54:00,0,3,2,0
218,31,2025-01-13T01:49:00,1,6,2,0
302,33,2025-01-13T22:55:00,1,3,1,0
488,29,2025-01-05T02:05:00,4,7,1,1
331,24,2025-01-13T03:02:00,1,7,0,1
10,13,2025-01-30T06:35:00,1,11,1,1
123,18,2025-01-20T02:58:00,0,6,0,0
146,38,2025-01-13T18:33:00,3,5,1,1
71,18,2025-01-30T15:22:00,1,0,0,1
260,10,2025-01-07T14:29:00,0,2,0,0
77,26,2025-01-07T17:43:00,3,8,1,0
